game_id,league,season,split,1_224p.mkv,2_224p.mkv,Labels-v2.json,valid
serie-a_2016-2017_2016-10-30-17-00-empoli-0-0-as-roma,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-30 - 17-00 Empoli 0 - 0 AS Roma/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-30 - 17-00 Empoli 0 - 0 AS Roma/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-30 - 17-00 Empoli 0 - 0 AS Roma/Labels-v2.json,True
serie-a_2016-2017_2016-11-06-17-00-palermo-1-2-ac-milan,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-11-06 - 17-00 Palermo 1 - 2 AC Milan/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-11-06 - 17-00 Palermo 1 - 2 AC Milan/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-11-06 - 17-00 Palermo 1 - 2 AC Milan/Labels-v2.json,True
serie-a_2016-2017_2016-11-06-22-45-as-roma-3-0-bologna,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-11-06 - 22-45 AS Roma 3 - 0 Bologna/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-11-06 - 22-45 AS Roma 3 - 0 Bologna/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-11-06 - 22-45 AS Roma 3 - 0 Bologna/Labels-v2.json,True
serie-a_2016-2017_2016-11-20-22-45-ac-milan-2-2-inter,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-11-20 - 22-45 AC Milan 2 - 2 Inter/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-11-20 - 22-45 AC Milan 2 - 2 Inter/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-11-20 - 22-45 AC Milan 2 - 2 Inter/Labels-v2.json,True
serie-a_2016-2017_2016-11-27-22-45-as-roma-3-2-pescara,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-11-27 - 22-45 AS Roma 3 - 2 Pescara/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-11-27 - 22-45 AS Roma 3 - 2 Pescara/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-11-27 - 22-45 AS Roma 3 - 2 Pescara/Labels-v2.json,True
serie-a_2016-2017_2016-12-04-14-30-ac-milan-2-1-crotone,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-12-04 - 14-30 AC Milan 2 - 1 Crotone/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-12-04 - 14-30 AC Milan 2 - 1 Crotone/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-12-04 - 14-30 AC Milan 2 - 1 Crotone/Labels-v2.json,True
serie-a_2016-2017_2016-12-17-20-00-ac-milan-0-0-atalanta,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-12-17 - 20-00 AC Milan 0 - 0 Atalanta/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-12-17 - 20-00 AC Milan 0 - 0 Atalanta/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-12-17 - 20-00 AC Milan 0 - 0 Atalanta/Labels-v2.json,True
serie-a_2016-2017_2016-12-22-22-45-as-roma-3-1-chievo,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-12-22 - 22-45 AS Roma 3 - 1 Chievo/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-12-22 - 22-45 AS Roma 3 - 1 Chievo/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-12-22 - 22-45 AS Roma 3 - 1 Chievo/Labels-v2.json,True
serie-a_2016-2017_2017-01-08-20-00-ac-milan-1-0-cagliari,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-01-08 - 20-00 AC Milan 1 - 0 Cagliari/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-01-08 - 20-00 AC Milan 1 - 0 Cagliari/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-01-08 - 20-00 AC Milan 1 - 0 Cagliari/Labels-v2.json,True
serie-a_2016-2017_2017-01-15-17-00-napoli-3-1-pescara,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-01-15 - 17-00 Napoli 3 - 1 Pescara/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-01-15 - 17-00 Napoli 3 - 1 Pescara/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-01-15 - 17-00 Napoli 3 - 1 Pescara/Labels-v2.json,True
serie-a_2016-2017_2017-01-15-17-00-udinese-0-1-as-roma,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-01-15 - 17-00 Udinese 0 - 1 AS Roma/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-01-15 - 17-00 Udinese 0 - 1 AS Roma/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-01-15 - 17-00 Udinese 0 - 1 AS Roma/Labels-v2.json,True
serie-a_2016-2017_2017-01-21-22-45-ac-milan-1-2-napoli,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-01-21 - 22-45 AC Milan 1 - 2 Napoli/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-01-21 - 22-45 AC Milan 1 - 2 Napoli/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-01-21 - 22-45 AC Milan 1 - 2 Napoli/Labels-v2.json,True
serie-a_2016-2017_2017-02-04-22-45-bologna-1-7-napoli,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-02-04 - 22-45 Bologna 1 - 7 Napoli/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-02-04 - 22-45 Bologna 1 - 7 Napoli/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-02-04 - 22-45 Bologna 1 - 7 Napoli/Labels-v2.json,True
serie-a_2016-2017_2017-02-10-22-45-napoli-2-0-genoa,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-02-10 - 22-45 Napoli 2 - 0 Genoa/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-02-10 - 22-45 Napoli 2 - 0 Genoa/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-02-10 - 22-45 Napoli 2 - 0 Genoa/Labels-v2.json,True
serie-a_2016-2017_2017-02-12-14-30-crotone-0-2-as-roma,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-02-12 - 14-30 Crotone 0 - 2 AS Roma/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-02-12 - 14-30 Crotone 0 - 2 AS Roma/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-02-12 - 14-30 Crotone 0 - 2 AS Roma/Labels-v2.json,True
serie-a_2016-2017_2017-02-19-20-00-as-roma-4-1-torino,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-02-19 - 20-00 AS Roma 4 - 1 Torino/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-02-19 - 20-00 AS Roma 4 - 1 Torino/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-02-19 - 20-00 AS Roma 4 - 1 Torino/Labels-v2.json,True
serie-a_2016-2017_2017-03-04-17-00-as-roma-1-2-napoli,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-03-04 - 17-00 AS Roma 1 - 2 Napoli/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-03-04 - 17-00 AS Roma 1 - 2 Napoli/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-03-04 - 17-00 AS Roma 1 - 2 Napoli/Labels-v2.json,True
serie-a_2016-2017_2017-03-12-17-00-napoli-3-0-crotone,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-03-12 - 17-00 Napoli 3 - 0 Crotone/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-03-12 - 17-00 Napoli 3 - 0 Crotone/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-03-12 - 17-00 Napoli 3 - 0 Crotone/Labels-v2.json,True
serie-a_2016-2017_2017-03-19-14-30-empoli-2-3-napoli,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-03-19 - 14-30 Empoli 2 - 3 Napoli/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-03-19 - 14-30 Empoli 2 - 3 Napoli/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-03-19 - 14-30 Empoli 2 - 3 Napoli/Labels-v2.json,True
serie-a_2016-2017_2017-03-19-22-45-as-roma-3-1-sassuolo,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-03-19 - 22-45 AS Roma 3 - 1 Sassuolo/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-03-19 - 22-45 AS Roma 3 - 1 Sassuolo/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-03-19 - 22-45 AS Roma 3 - 1 Sassuolo/Labels-v2.json,True
serie-a_2016-2017_2017-04-09-16-00-bologna-0-3-as-roma,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-09 - 16-00 Bologna 0 - 3 AS Roma/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-09 - 16-00 Bologna 0 - 3 AS Roma/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-09 - 16-00 Bologna 0 - 3 AS Roma/Labels-v2.json,True
serie-a_2016-2017_2017-04-09-21-45-lazio-0-3-napoli,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-09 - 21-45 Lazio 0 - 3 Napoli/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-09 - 21-45 Lazio 0 - 3 Napoli/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-09 - 21-45 Lazio 0 - 3 Napoli/Labels-v2.json,True
serie-a_2016-2017_2017-04-15-16-00-as-roma-1-1-atalanta,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-15 - 16-00 AS Roma 1 - 1 Atalanta/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-15 - 16-00 AS Roma 1 - 1 Atalanta/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-15 - 16-00 AS Roma 1 - 1 Atalanta/Labels-v2.json,True
serie-a_2016-2017_2017-04-23-13-30-sassuolo-2-2-napoli,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-23 - 13-30 Sassuolo 2 - 2 Napoli/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-23 - 13-30 Sassuolo 2 - 2 Napoli/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-23 - 13-30 Sassuolo 2 - 2 Napoli/Labels-v2.json,True
serie-a_2016-2017_2017-04-24-21-45-pescara-1-4-as-roma,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-24 - 21-45 Pescara 1 - 4 AS Roma/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-24 - 21-45 Pescara 1 - 4 AS Roma/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-24 - 21-45 Pescara 1 - 4 AS Roma/Labels-v2.json,True
serie-a_2016-2017_2017-05-07-21-45-ac-milan-1-4-as-roma,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-05-07 - 21-45 AC Milan 1 - 4 AS Roma/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-05-07 - 21-45 AC Milan 1 - 4 AS Roma/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-05-07 - 21-45 AC Milan 1 - 4 AS Roma/Labels-v2.json,True
serie-a_2016-2017_2017-05-14-16-00-torino-0-5-napoli,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-05-14 - 16-00 Torino 0 - 5 Napoli/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-05-14 - 16-00 Torino 0 - 5 Napoli/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-05-14 - 16-00 Torino 0 - 5 Napoli/Labels-v2.json,True
serie-a_2016-2017_2017-05-14-21-45-as-roma-3-1-juventus,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-05-14 - 21-45 AS Roma 3 - 1 Juventus/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-05-14 - 21-45 AS Roma 3 - 1 Juventus/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-05-14 - 21-45 AS Roma 3 - 1 Juventus/Labels-v2.json,True
serie-a_2016-2017_2017-05-20-19-00-chievo-3-5-as-roma,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-05-20 - 19-00 Chievo 3 - 5 AS Roma/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-05-20 - 19-00 Chievo 3 - 5 AS Roma/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-05-20 - 19-00 Chievo 3 - 5 AS Roma/Labels-v2.json,True
serie-a_2016-2017_2017-05-28-19-00-as-roma-3-2-genoa,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-05-28 - 19-00 AS Roma 3 - 2 Genoa/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-05-28 - 19-00 AS Roma 3 - 2 Genoa/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-05-28 - 19-00 AS Roma 3 - 2 Genoa/Labels-v2.json,True
serie-a_2016-2017_2017-05-28-19-00-sampdoria-2-4-napoli,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-05-28 - 19-00 Sampdoria 2 - 4 Napoli/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-05-28 - 19-00 Sampdoria 2 - 4 Napoli/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-05-28 - 19-00 Sampdoria 2 - 4 Napoli/Labels-v2.json,True
serie-a_2014-2015_2015-04-25-19-00-udinese-2-1-ac-milan,serie-a,2014-2015,valid,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-04-25 - 19-00 Udinese 2 - 1 AC Milan/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-04-25 - 19-00 Udinese 2 - 1 AC Milan/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-04-25 - 19-00 Udinese 2 - 1 AC Milan/Labels-v2.json,True
serie-a_2014-2015_2015-05-10-21-45-lazio-1-2-inter,serie-a,2014-2015,valid,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-05-10 - 21-45 Lazio 1 - 2 Inter/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-05-10 - 21-45 Lazio 1 - 2 Inter/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-05-10 - 21-45 Lazio 1 - 2 Inter/Labels-v2.json,True
serie-a_2014-2015_2015-05-17-13-30-sassuolo-3-2-ac-milan,serie-a,2014-2015,valid,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-05-17 - 13-30 Sassuolo 3 - 2 AC Milan/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-05-17 - 13-30 Sassuolo 3 - 2 AC Milan/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-05-17 - 13-30 Sassuolo 3 - 2 AC Milan/Labels-v2.json,True
serie-a_2015-2016_2015-09-26-21-45-napoli-2-1-juventus,serie-a,2015-2016,valid,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2015-2016/2015-09-26 - 21-45 Napoli 2 - 1 Juventus/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2015-2016/2015-09-26 - 21-45 Napoli 2 - 1 Juventus/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2015-2016/2015-09-26 - 21-45 Napoli 2 - 1 Juventus/Labels-v2.json,True
serie-a_2016-2017_2016-08-20-19-00-as-roma-4-0-udinese,serie-a,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-08-20 - 19-00 AS Roma 4 - 0 Udinese/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-08-20 - 19-00 AS Roma 4 - 0 Udinese/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-08-20 - 19-00 AS Roma 4 - 0 Udinese/Labels-v2.json,True
serie-a_2016-2017_2016-09-18-21-45-fiorentina-1-0-as-roma,serie-a,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-09-18 - 21-45 Fiorentina 1 - 0 AS Roma/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-09-18 - 21-45 Fiorentina 1 - 0 AS Roma/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-09-18 - 21-45 Fiorentina 1 - 0 AS Roma/Labels-v2.json,True
serie-a_2016-2017_2016-09-21-21-45-genoa-0-0-napoli,serie-a,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-09-21 - 21-45 Genoa 0 - 0 Napoli/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-09-21 - 21-45 Genoa 0 - 0 Napoli/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-09-21 - 21-45 Genoa 0 - 0 Napoli/Labels-v2.json,True
serie-a_2016-2017_2016-10-02-19-00-ac-milan-4-3-sassuolo,serie-a,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-02 - 19-00 AC Milan 4 - 3 Sassuolo/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-02 - 19-00 AC Milan 4 - 3 Sassuolo/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-02 - 19-00 AC Milan 4 - 3 Sassuolo/Labels-v2.json,True
serie-a_2016-2017_2016-10-29-21-45-juventus-2-1-napoli,serie-a,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-29 - 21-45 Juventus 2 - 1 Napoli/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-29 - 21-45 Juventus 2 - 1 Napoli/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-29 - 21-45 Juventus 2 - 1 Napoli/Labels-v2.json,True
serie-a_2016-2017_2016-11-05-22-45-napoli-1-1-lazio,serie-a,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-11-05 - 22-45 Napoli 1 - 1 Lazio/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-11-05 - 22-45 Napoli 1 - 1 Lazio/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-11-05 - 22-45 Napoli 1 - 1 Lazio/Labels-v2.json,True
serie-a_2016-2017_2016-12-12-23-00-as-roma-1-0-ac-milan,serie-a,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-12-12 - 23-00 AS Roma 1 - 0 AC Milan/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-12-12 - 23-00 AS Roma 1 - 0 AC Milan/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-12-12 - 23-00 AS Roma 1 - 0 AC Milan/Labels-v2.json,True
serie-a_2016-2017_2017-01-22-22-45-as-roma-1-0-cagliari,serie-a,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-01-22 - 22-45 AS Roma 1 - 0 Cagliari/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-01-22 - 22-45 AS Roma 1 - 0 Cagliari/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-01-22 - 22-45 AS Roma 1 - 0 Cagliari/Labels-v2.json,True
serie-a_2016-2017_2017-02-19-17-00-chievo-1-3-napoli,serie-a,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-02-19 - 17-00 Chievo 1 - 3 Napoli/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-02-19 - 17-00 Chievo 1 - 3 Napoli/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-02-19 - 17-00 Chievo 1 - 3 Napoli/Labels-v2.json,True
serie-a_2016-2017_2017-03-12-22-45-palermo-0-3-as-roma,serie-a,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-03-12 - 22-45 Palermo 0 - 3 AS Roma/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-03-12 - 22-45 Palermo 0 - 3 AS Roma/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-03-12 - 22-45 Palermo 0 - 3 AS Roma/Labels-v2.json,True
serie-a_2016-2017_2017-04-02-21-45-napoli-1-1-juventus,serie-a,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-02 - 21-45 Napoli 1 - 1 Juventus/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-02 - 21-45 Napoli 1 - 1 Juventus/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-02 - 21-45 Napoli 1 - 1 Juventus/Labels-v2.json,True
serie-a_2016-2017_2017-04-15-21-45-napoli-3-0-udinese,serie-a,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-15 - 21-45 Napoli 3 - 0 Udinese/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-15 - 21-45 Napoli 3 - 0 Udinese/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-15 - 21-45 Napoli 3 - 0 Udinese/Labels-v2.json,True
serie-a_2016-2017_2017-04-30-13-30-as-roma-1-3-lazio,serie-a,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-30 - 13-30 AS Roma 1 - 3 Lazio/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-30 - 13-30 AS Roma 1 - 3 Lazio/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2017-04-30 - 13-30 AS Roma 1 - 3 Lazio/Labels-v2.json,True
